流域,行政区划,河名,库名,时间,库水位(米),日变幅(米),screen_index,crawl_time_local,report_date,row_order_in_screen
淮河,河南,汝河,宿鸭湖,04-16 08:00,52.12,,3,2026-04-15 20:00:15,2026-04-16,12
内陆河,甘肃,大堵马河,瓦房城水库,04-16 08:00,2385.59,-0.07,3,2026-04-15 20:00:15,2026-04-16,13
海河,河北,滏阳河,东武仕水库（坝上）,04-16 08:00,107.03,-0.02,3,2026-04-15 20:00:15,2026-04-16,14
海河,河南,石门河,石门水库,04-16 08:00,301.07,,3,2026-04-15 20:00:15,2026-04-16,15
海河,河南,沧河,塔岗,04-16 08:00,175.33,,3,2026-04-15 20:00:15,2026-04-16,16
海河,河南,安阳河,彰武,04-16 08:00,128.07,,3,2026-04-15 20:00:15,2026-04-16,17
黄河,青海,大南川河,大南川,04-11 08:00,2621.55,,3,2026-04-15 20:00:15,2026-04-16,18
松花江流域,吉林,松花江吉林段,白山,04-16 08:00,403.33,0.15,3,2026-04-15 20:00:15,2026-04-16,19
黑龙江流域,黑龙江,嫩江,尼尔基坝上,04-16 08:00,212.92,0.08,3,2026-04-15 20:00:15,2026-04-16,20
嫩江,吉林,洮儿河,月亮湖,04-11 08:00,130.95,,3,2026-04-15 20:00:15,2026-04-16,21
辽河,辽宁,柴河,柴河水库,04-16 08:00,103.89,-0.02,3,2026-04-15 20:00:15,2026-04-16,22
辽河,辽宁,清河,清河水库,04-16 08:00,130.98,,4,2026-04-15 20:00:15,2026-04-16,0
辽河,辽宁,柳河,闹德海,04-16 08:00,181.25,0.02,4,2026-04-15 20:00:15,2026-04-16,1
辽河,辽宁,浑河,大伙房水库,04-16 08:00,123.83,-0.03,4,2026-04-15 20:00:15,2026-04-16,2
辽河,辽宁,太子河,观音阁水库,04-16 08:00,251.73,-0.05,4,2026-04-15 20:00:15,2026-04-16,3
辽河,辽宁,太子河,窝水库,04-16 08:00,90.87,0.15,4,2026-04-15 20:00:15,2026-04-16,4
海河流域,海委,滦河,潘家口,04-16 08:00,221.95,0.08,4,2026-04-15 20:00:15,2026-04-16,5
海河流域,海委,滦河,大黑汀,04-16 08:00,131.17,-0.23,4,2026-04-15 20:00:15,2026-04-16,6
海河,河北,青龙河,桃林口水库,04-16 08:00,136.39,-0.12,4,2026-04-15 20:00:15,2026-04-16,7
海河,河北,白洋淀,新安,07-10 08:00,8.41,0.01,4,2026-04-15 20:00:15,2026-04-16,8
海河,河北,白洋淀,端村,07-10 08:00,8.23,-0.01,4,2026-04-15 20:00:15,2026-04-16,9
海河,河北,白洋淀,王家寨,07-10 08:00,7.25,-0.01,4,2026-04-15 20:00:15,2026-04-16,10
海河,北京,白河,密云白河坝上,04-16 08:00,152.79,−0.03,4,2026-04-15 20:00:15,2026-04-16,11
海河,北京,永定河,官厅水库,04-16 08:00,476.85,-0.02,4,2026-04-15 20:00:15,2026-04-16,12
海河,河北,白洋淀,十方院（白）（堰上）,04-16 08:00,8.36,0.01,4,2026-04-15 20:00:15,2026-04-16,13
海河,河北,滹沱河,岗南水库（坝上）,04-16 08:00,196.07,,4,2026-04-15 20:00:15,2026-04-16,14
海河,河北,滹沱河,黄壁庄水库（坝上）,04-16 08:00,112.73,-0.15,4,2026-04-15 20:00:15,2026-04-16,15
海河流域,海委,漳河,岳城水库 (坝上),04-16 08:00,143.1,-0.02,4,2026-04-15 20:00:15,2026-04-16,16
黄河,河南,黄河,小浪底水库,04-16 08:00,261.35,-0.12,4,2026-04-15 20:00:15,2026-04-16,17
淮河,安徽,淠东干渠,安丰塘,04-16 08:00,29.11,,4,2026-04-15 20:00:15,2026-04-16,18
淮河,河南,浉河,南湾,04-16 08:00,98.56,0.01,4,2026-04-15 20:00:15,2026-04-16,19
淮河,河南,灌河,鲇鱼山,04-16 08:00,102.17,0.02,4,2026-04-15 20:00:15,2026-04-16,20
淮河,河南,沙河,昭平台,04-16 08:00,164.96,0.01,4,2026-04-15 20:00:15,2026-04-16,21
淮河,河南,沙河,白山,04-16 08:00,100.0,,4,2026-04-15 20:00:15,2026-04-16,22
淮河,江苏,洪泽湖,洪泽湖,04-16 08:00,13.44,-0.03,4,2026-04-15 20:00:15,2026-04-16,23
淮河,江苏,骆马湖,骆马湖水库,04-16 08:00,23.05,-0.01,5,2026-04-15 20:00:15,2026-04-16,0
淮河,江苏,新术河,石梁河水库,04-16 08:00,23.97,-0.02,5,2026-04-15 20:00:15,2026-04-16,1
长江,湖北,长江,三峡,04-16 08:00,165.29,0.24,5,2026-04-15 20:00:15,2026-04-16,2
长江,湖北,南河,寺坪,04-16 08:00,309.17,-0.05,5,2026-04-15 20:00:15,2026-04-16,3
长江,湖北,粉青河,马桥,04-16 08:00,474.96,0.07,5,2026-04-15 20:00:15,2026-04-16,4
长江,湖北,黑清河,黑清河,04-16 08:00,81.06,,5,2026-04-15 20:00:15,2026-04-16,5
长江,湖南,资水,柘溪,04-16 08:00,163.38,0.85,5,2026-04-15 20:00:15,2026-04-16,6
长江,湖南,沅水,五强溪,04-16 08:00,104.92,-0.21,5,2026-04-15 20:00:15,2026-04-16,7
长江,湖南,酉水,凤滩,04-16 08:00,196.23,0.26,5,2026-04-15 20:00:15,2026-04-16,8
长江,湖北,富水,富水,04-16 08:00,50.68,-0.11,5,2026-04-15 20:00:15,2026-04-16,9
长江,湖北,陆水,陆水水库,04-16 08:00,50.11,0.03,5,2026-04-15 20:00:15,2026-04-16,10
长江,陕西,汉江,石泉,04-16 08:00,405.44,-0.24,5,2026-04-15 20:00:15,2026-04-16,11
长江,陕西,汉江,安康库,04-16 08:00,314.4,0.17,5,2026-04-15 20:00:15,2026-04-16,12
长江,湖北,汉江,丹江口水库,04-16 08:00,161.71,-0.04,5,2026-04-15 20:00:15,2026-04-16,13
长江流域,江西,赣江,万安水库,04-16 08:00,87.56,-0.24,5,2026-04-15 20:00:15,2026-04-16,14
长江,江西,修河,柘林,04-16 08:00,60.96,0.05,5,2026-04-15 20:00:15,2026-04-16,15
内陆,青海,巴音河,黑石山,04-11 08:00,3018.88,,5,2026-04-15 20:00:15,2026-04-16,16
内陆河,青海,雪水河,温泉,04-16 08:00,3953.63,-0.02,5,2026-04-15 20:00:15,2026-04-16,17
内陆河,甘肃,党河,党河水库（坝上）,04-16 08:00,1427.33,0.08,5,2026-04-15 20:00:15,2026-04-16,18
内陆河,甘肃,洪水河,双树寺水库,04-16 08:00,2478.15,-0.08,5,2026-04-15 20:00:15,2026-04-16,19
甘萧,讨赖河,鸳鸯池水库,（坝上）,04-16 08:00,1320.59,,6,2026-04-15 20:00:15,2026-04-16,0
内陆河,甘肃,石羊河,红崖山水库（坝上）,04-16 08:00,1482.27,,6,2026-04-15 20:00:15,2026-04-16,1
闽江,福建,闽江,水口水库,04-16 08:00,58.06,0.05,6,2026-04-15 20:00:15,2026-04-16,2
海河,河北,伊逊河,庙宫水库,04-11 08:00,760.4,,6,2026-04-15 20:00:15,2026-04-16,3
海河,河北,洋河,洋河水库,04-16 08:00,55.11,,6,2026-04-15 20:00:15,2026-04-16,4
海河,河北,陡河,陡河水库（坝上）,04-16 08:00,30.45,-0.04,6,2026-04-15 20:00:15,2026-04-16,5
海河,天津,潮白新河,黄白桥上,04-16 08:00,5.51,0.15,6,2026-04-15 20:00:15,2026-04-16,6
海河,天津,潮白新河,宁车沽上,04-16 08:00,1.64,0.01,6,2026-04-15 20:00:15,2026-04-16,7
海河,河北,白河,云州水库 (坝上),04-16 08:00,1027.31,0.09,6,2026-04-15 20:00:15,2026-04-16,8
海河,北京,白河,白河堡,04-16 08:00,593.5,-0.07,6,2026-04-15 20:00:15,2026-04-16,9
海河,北京,忙牛河,半城子水库,04-16 08:00,252.47,0.01,6,2026-04-15 20:00:15,2026-04-16,10
海河,北京,安达木河,遥桥峪水库,04-16 08:00,457.77,-0.12,6,2026-04-15 20:00:15,2026-04-16,11
海河,北京,红门川,沙厂水库,04-16 08:00,159.75,-0.29,6,2026-04-15 20:00:15,2026-04-16,12
海河,北京,怀河,怀柔水库,04-16 08:00,58.36,0.01,6,2026-04-15 20:00:15,2026-04-16,13
海河,北京,雁栖河,北台上水库,04-16 08:00,85.2,0.01,6,2026-04-15 20:00:15,2026-04-16,14
海河,北京,沙河,大水峪水库,04-16 08:00,170.71,0.01,6,2026-04-15 20:00:15,2026-04-16,15
海河,北京,泃河,海子水库,04-16 08:00,108.57,-0.01,6,2026-04-15 20:00:15,2026-04-16,16
海河,北京,泃河,黄松峪水库,04-16 08:00,199.17,,6,2026-04-15 20:00:15,2026-04-16,17
海河,北京,泃河,西峪水库,04-16 08:00,213.13,,6,2026-04-15 20:00:15,2026-04-16,18
海河,天津,州河,于桥坝上,04-16 08:00,19.74,,6,2026-04-15 20:00:15,2026-04-16,19
海河,河北,还乡河,邱庄水库（坝上）,04-16 08:00,65.02,,6,2026-04-15 20:00:15,2026-04-16,20
海河,北京,温榆河,十三陵水库,04-16 08:00,90.39,−0.39,6,2026-04-15 20:00:15,2026-04-16,21
海河,北京,东沙河,十三陵水库上池,04-16 08:00,549.98,11.05,6,2026-04-15 20:00:15,2026-04-16,22
海河,北京,温榆河,桃峪口水库,04-16 08:00,65.38,-0.02,6,2026-04-15 20:00:15,2026-04-16,23
海河,北京,小清河,大宁水库,04-16 08:00,50.82,-0.06,6,2026-04-15 20:00:15,2026-04-16,24
海河,山西,桑干河,册田,04-16 08:00,953.01,0.04,7,2026-04-15 20:00:15,2026-04-16,0
海河,北京,清水河,斋堂水库,04-16 08:00,452.75,,7,2026-04-15 20:00:15,2026-04-16,1
海河,河北,中易水,安格庄水库,04-16 08:00,153.76,0.06,7,2026-04-15 20:00:15,2026-04-16,2
海河,河北,北易水,旺隆,04-16 08:00,129.68,-0.01,7,2026-04-15 20:00:15,2026-04-16,3
海河,河北,马头沟,马头,04-16 08:00,138.09,,7,2026-04-15 20:00:15,2026-04-16,4
海河,河北,垒子河,西累子,04-16 08:00,62.37,,7,2026-04-15 20:00:15,2026-04-16,5
海河,北京,刺猬河,崇青水库,04-16 08:00,67.8,0.01,7,2026-04-15 20:00:15,2026-04-16,6
海河,河北,磁河,横山岭水库 (坝上）,04-16 08:00,232.22,-0.09,7,2026-04-15 20:00:15,2026-04-16,7
海河,河北,沙河,王快水库,04-16 08:00,192.66,-0.01,7,2026-04-15 20:00:15,2026-04-16,8
海河,河北,唐河,西大洋水库,04-16 08:00,133.46,0.01,7,2026-04-15 20:00:15,2026-04-16,9
海河,河北,界河,龙潭,04-16 08:00,438.34,-0.01,7,2026-04-15 20:00:15,2026-04-16,10
海河,河北,漕河,龙门水库,04-16 08:00,121.79,-0.06,7,2026-04-15 20:00:15,2026-04-16,11
海河,河北,沙河,野沟门水库,01-01 08:00,374.16,,7,2026-04-15 20:00:15,2026-04-16,12
海河,河北,沙河,朱庄水库,04-16 08:00,240.58,-0.03,7,2026-04-15 20:00:15,2026-04-16,13
海河,河北,泜河,临城水库,04-16 08:00,119.5,-0.03,7,2026-04-15 20:00:15,2026-04-16,14
海河,山西,松溪河,郭庄,04-13 08:00,929.18,,7,2026-04-15 20:00:15,2026-04-16,15
海河,天津,团泊洼,团泊洼水库,04-01 08:00,1.87,,7,2026-04-15 20:00:15,2026-04-16,16
海河,河南,卫河,宝泉,04-16 08:00,256.46,-,7,2026-04-15 20:00:15,2026-04-16,17
海河,河南,沧河,狮豹头,04-16 08:00,298.94,,7,2026-04-15 20:00:15,2026-04-16,18
海河,河南,浙河,弓上,06-10 08:00,482.12,-0.73,7,2026-04-15 20:00:15,2026-04-16,19
海河,河南,汤河,汤河,04-16 08:00,111.88,,7,2026-04-15 20:00:15,2026-04-16,20
海河,河南,通河,琵琶寺,04-16 08:00,114.56,,7,2026-04-15 20:00:15,2026-04-16,21
海河,河南,安阳河,小南海,04-16 08:00,163.54,-0.07,7,2026-04-15 20:00:15,2026-04-16,22
海河,河南,粉红江,双泉,04-16 08:00,140.92,,7,2026-04-15 20:00:15,2026-04-16,23
海河,河南,露水河,南谷洞,04-16 08:00,528.29,,8,2026-04-15 20:00:15,2026-04-16,0
海河,山西,浊漳河南源,漳泽水库,04-01 08:00,901.63,,8,2026-04-15 20:00:15,2026-04-16,1
海河,山西,浊漳河北源,关河水库,04-01 08:00,991.99,,8,2026-04-15 20:00:15,2026-04-16,2
海河,山西,清漳西源,石匣,04-01 08:00,1141.9,,8,2026-04-15 20:00:15,2026-04-16,3
黄河,青海,黄河,龙羊峡,04-16 08:00,2583.09,-0.05,8,2026-04-15 20:00:15,2026-04-16,4
黄河,甘肃,黄河,刘家峡水库,04-16 08:00,1733.46,-0.13,8,2026-04-15 20:00:15,2026-04-16,5
黄河,宁夏,黄河,青铜峡水库,04-15 08:00,1156.0,,8,2026-04-15 20:00:15,2026-04-16,6
黄河,山西,黄河,万家寨上,04-16 08:00,975.14,-0.37,8,2026-04-15 20:00:15,2026-04-16,7
黄河,山西,黄河,天桥上,04-01 08:00,833.0,,8,2026-04-15 20:00:15,2026-04-16,8
黄河,河南,黄河,史家滩,04-16 08:00,316.26,-0.25,8,2026-04-15 20:00:15,2026-04-16,9
黄河,陕西,杏子河,王瑶,04-16 08:00,1179.26,,8,2026-04-15 20:00:15,2026-04-16,10
黄河,陕西,芦河,河口庙,04-11 08:00,1147.0,,8,2026-04-15 20:00:15,2026-04-16,11
黄河,陕西,居水,薛峰,04-16 08:00,605.34,-0.01,8,2026-04-15 20:00:15,2026-04-16,12
黄河,河南,宏农涧河,窄口,04-16 08:00,637.69,-0.07,8,2026-04-15 20:00:15,2026-04-16,13
,黄河,汾河,汾河水库,04-16 08:00,1123.64,-0.06,8,2026-04-15 20:00:15,2026-04-16,14
黄河,山西,文峪河,文峪河水库,04-11 08:00,832.85,,8,2026-04-15 20:00:15,2026-04-16,15
黄河,陕西,千河,冯家山,04-11 08:00,708.38,,8,2026-04-15 20:00:15,2026-04-16,16
黄河,陕西,黑河,金盆,04-16 08:00,585.31,-0.1,8,2026-04-15 20:00:15,2026-04-16,17
黄河,陕西,石砭峪,石砭峪,04-16 08:00,722.28,-0.13,8,2026-04-15 20:00:15,2026-04-16,18
黄河,陕西,沮河,桃曲坡,04-16 08:00,784.25,,8,2026-04-15 20:00:15,2026-04-16,19
黄河,陕西,沈河,沈河,04-16 08:00,400.43,,8,2026-04-15 20:00:15,2026-04-16,20
黄河,河南,枯河,唐岗,04-16 08:00,117.49,,9,2026-04-15 20:00:15,2026-04-16,0
黄河,河南,漭河,白墙,04-16 08:00,125.3,,9,2026-04-15 20:00:15,2026-04-16,1
黄河,山东,东平湖,东平湖老湖,04-16 08:00,41.06,-0.01,9,2026-04-15 20:00:15,2026-04-16,2
黄河,山东,石汶河,黄前水库,04-11 08:00,137.73,,9,2026-04-15 20:00:15,2026-04-16,3
黄河,山东,大汶河南支,东周水库,04-11 08:00,227.93,,9,2026-04-15 20:00:15,2026-04-16,4
黄河,山东,光明河,光明水库,04-11 08:00,88.03,,9,2026-04-15 20:00:15,2026-04-16,5
黄河,河南,伊河,陆浑坝上,04-16 08:00,317.44,-0.02,9,2026-04-15 20:00:15,2026-04-16,6
黄河,河南,焦家川,青沟,04-16 08:00,610.17,,9,2026-04-15 20:00:15,2026-04-16,7
黄河,河南,洛河,故县水库,04-16 08:00,520.67,0.01,9,2026-04-15 20:00:15,2026-04-16,8
黄河,河南,甘水河,范店,04-16 08:00,325.85,,9,2026-04-15 20:00:15,2026-04-16,9
黄河,陕西,南洛河,李村,10-24 08:00,1035.36,,9,2026-04-15 20:00:15,2026-04-16,10
黄河,河南,陈宅河,寺河,04-16 08:00,401.37,,9,2026-04-15 20:00:15,2026-04-16,11
黄河,河南,丹河,青天河,04-16 08:00,353.3,,9,2026-04-15 20:00:15,2026-04-16,12
淮河,山东,淄河,太河水库,04-16 08:00,232.32,-0.02,9,2026-04-15 20:00:15,2026-04-16,13
淮河,山东,弥河,冶源水库,04-11 08:00,136.15,,9,2026-04-15 20:00:15,2026-04-16,14
淮河,山东,白浪河,白浪河水库,04-11 08:00,57.16,,9,2026-04-15 20:00:15,2026-04-16,15
淮河,山东,潍河,墙齐水库（西库）,04-11 08:00,98.32,,9,2026-04-15 20:00:15,2026-04-16,16
淮河,山东,汶河,高崖水库,04-11 08:00,152.29,,9,2026-04-15 20:00:15,2026-04-16,17
淮河,山东,大沽河,产芝水库,04-11 08:00,71.97,,9,2026-04-15 20:00:15,2026-04-16,18
淮河,山东,猪洞河,尹府水库,04-11 08:00,78.44,,9,2026-04-15 20:00:15,2026-04-16,19
淮河,山东,白沙河,崂山水库,04-11 08:00,49.2,,9,2026-04-15 20:00:15,2026-04-16,20
淮河,山东,清洋河,门楼水库,04-11 08:00,28.52,,9,2026-04-15 20:00:15,2026-04-16,21
淮河,山东,东母猪河,郭格庄水库,04-11 08:00,80.96,,9,2026-04-15 20:00:15,2026-04-16,22
淮河,山东,浚河,唐村水库,04-11 08:00,184.35,,11,2026-04-15 20:00:15,2026-04-16,0
淮河,山东,温凉河,许家崖水库,04-11 08:00,145.31,,11,2026-04-15 20:00:15,2026-04-16,1
淮河,江苏,淋头河,阿湖水库站,04-16 08:00,26.27,,11,2026-04-15 20:00:15,2026-04-16,2
淮河,山东,沭河,沙沟水库,04-11 08:00,66.27,,11,2026-04-15 20:00:15,2026-04-16,3
淮河,山东,沭河,青峰岭水库,04-11 08:00,159.25,,11,2026-04-15 20:00:15,2026-04-16,4
淮河,江苏,厚镇河,安峰山水库,04-16 08:00,16.93,,11,2026-04-15 20:00:15,2026-04-16,5
淮河,山东,浔河,陡山水库,04-11 08:00,125.07,,11,2026-04-15 20:00:15,2026-04-16,6
淮河,山东,资邱河,杨庄水库,04-11 08:00,163.44,,11,2026-04-15 20:00:15,2026-04-16,7
淮河,山东,泗河,贺庄水库,04-11 08:00,142.75,,11,2026-04-15 20:00:15,2026-04-16,8
淮河,山东,黄沟河,华村水库,04-13 08:00,146.5,,11,2026-04-15 20:00:15,2026-04-16,9
淮河,山东,济河,龙湾套水库,04-16 08:00,148.58,-0.03,11,2026-04-15 20:00:15,2026-04-16,10
淮河,山东,小沂河,尼山水库,04-11 08:00,119.78,,11,2026-04-15 20:00:15,2026-04-16,11
淮河,山东,城河,岩马水库,04-11 08:00,124.42,,11,2026-04-15 20:00:15,2026-04-16,12
