report_date,local_today,crawl_time_local,screen_index,scroll_top,scroll_height,client_height,image_path,ocr_json,ocr_txt,ocr_joined_text
2026-04-25,2026-04-24,2026-04-24 20:01:13,0,0,35984,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_000.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_000.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_000.txt,珠江 | 广东 | 西枝江 | 白盆珠 | 04-2508:00 | 65.28 | 0.17 | 珠江 | 广东 | 二渡河 | 上板桥 | 04-2508:00 | 264.88 | -0.08 | 珠江 | 广东 | 东江 | 七水库 | 04-2508:00 | 78.63 | 0.09 | 珠江 | 广东 | 东江 | 红花湖 | 04-2508:00 | 53.24 | 0.03 | 珠江 | 广东 | 黄沙水 | 同沙 | 04-2508:00 | 15.91 | 0.17 | 珠江 | 广东 | 横岭水 | 鸡心石 | 04-2508:00 | 49.4 | 0.05 | 珠江 | 广东 | 稿树下水 | 稿树下 | 04-2508:00 | 57.1 | 0.18 | 珠江 | 广东 | 里波水 | 联和 | 04-2508:00 | 46.21 | 0.08 | 珠江 | 广东 | 增江 | 天堂山 | 04-2508:00 | 136.57 | -0.1 | 流溪河 | 广东 | 流溪河 | 流溪河 | 04-2508:00 | 224.61 | -0.17 | 流溪河 | 广东 | 天湖水库水 | 天湖 | 04-25 08:00 | 228.95 | -0.02 | 流溪河 | 广东 | 沙坑 | 和龙 | 04-2508:00 | 34.38 | 珠江 | 广东 | 沙河 | 显岗 | 04-25 08:00 | 20.79 | 0.1 | 流溪河 | 广东 | 流溪河 | 黄龙带 | 04-2508:00 | 160.34 | -0.04 | 珠江 | 广东 | 茅洲河 | 罗田 | 04-25 08:00 | 26.09 | -3.03 | 珠江 | 广东 | 西乡水 | 铁岗 | 04-2508:00 | 22.25 | 0.06 | 珠江 | 广东 | 南头河 | 西沥 | 01-21 08:00 | 27.34 | 珠江 | 广东 | 深圳水 | 深圳 | 04-2508:00 | 27.29 | 0.06 | 珠江 | 广东 | 新洲河 | 梅林 | 04-2508:00 | 49.59 | 0.03 | 珠江 | 广东 | 龙岗河 | 松子坑 | 04-2508:00 | 58.1 | 0.08 | 珠江 | 广东 | 莲塘水 | 宝鸭仔 | 04-25 08:00 | 30.31 | 0.01 | 珠江 | 广东 | 沙坪水 | 四堡 | 04-2508:00 | 63.88 | 0.05 | 珠江 | 广东 | 小隐涌 | 长江 | 04-25 08:00 | 22.55 | 0.1 | 珠江 | 广东 | 潭江 | 锦江 | 04-2508:00 | 84.18 | 0.07 | 珠江 | 广东 | 鹤洲水 | 大沙河 | 04-25 08:00 | 30.16 | 0.03
2026-04-25,2026-04-24,2026-04-24 20:01:13,1,763,35144,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_001.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_001.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_001.txt,珠江 | 广东 | 镇海水 | 镇海 | 04-2508:00 | 22.93 | 0.01 | 珠江 | 广东 | 大镜山溪 | 大镜山 | 04-2508:00 | 16.29 | 韩江 | 广东 | 五华河 | 益塘 | 04-2508:00 | 145.13 | 0.06 | 韩江 | 广东 | 和山河 | 和山岩 | 04-2508:00 | 151.74 | -0.03 | 韩江 | 福建 | 汀江 | 棉花滩水库 | 04-2508:00 | 155.45 | -0.55 | 韩江 | 广东 | 汀江 | 青溪 | 04-2508:00 | 70.66 | -0.39 | 韩江 | 广东 | 程江 | 梅西 | 04-2508:00 | 164.66 | -0.08 | 韩江 | 广东 | 凤凰溪 | 凤溪 | 04-2508:00 | 407.88 | 0.04 | 粤东沿海诸河 | 广东 | 五经富水 | 龙颈（上） | 04-2508:00 | 88.87 | -0.07 | 粤东沿海诸河 | 广东 | 五经富水 | 龙颈(下) | 04-2508:00 | 53.66 | 0.05 | 粤东沿海诸河 | 广东 | 小龙溪 | 小龙溪 | 04-2508:00 | 52.25 | -0.04 | 粤东沿海诸河 | 广东 | 龙溪水 | 龙溪一级 | 04-25 08:00 | 171.44 | 0.04 | 粤东沿海诸河 | 广东 | 龙溪水 | 龙溪二级 | 04-2508:00 | 57.58 | -0.12 | 粤东沿海诸河 | 广东 | 锣鼓水 | 红场 | 04-2508:00 | 240.42 | -0.15 | 粤东沿海诸河 | 广东 | 金溪河 | 上金溪 | 04-2508:00 | 85.13 | -0.07 | 粤东沿海诸河 | 广东 | 三坑溪 | 上三坑 | 04-2508:00 | 153.2 | 0.1 | 粤东沿海诸河 | 广东 | 练江 | 白沙溪 | 04-2508:00 | 364.59 | -0.07 | 粤东沿海诸河 | 广东 | 雷岭河 | 镇北 | 04-25 08:00 | 44.02 | 粤东沿海诸河 | 广东 | 雷岭河 | 蜈蚣岭 | 04-2508:00 | 45.31 | -0.02 | 粤东沿海诸河 | 广东 | 黄江 | 朝面山 | 04-2508:00 | 193.23 | 0.15 | 粤东沿海诸河 | 广东 | 横江水 | 横江 | 04-2508:00 | 65.43 | 0.02 | 粤东沿海诸河 | 广东 | 练江 | 汤坑 | 04-25 08:00 | 46.4 | -0.25 | 粤东沿海诸河 | 广东 | 练江 | 秋风岭 | 04-2508:00 | 34.98 | 0.03 | 粤东沿海诸河 | 广东 | 龙江 | 龙潭 | 04-2508:00 | 63.66 | 0.08 | 粤东沿海诸河 | 广东 | 罗溪 | 石榴潭 | 04-2508:00 | 33.67 | 0.01
2026-04-25,2026-04-24,2026-04-24 20:01:13,2,1526,34287,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_002.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_002.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_002.txt,粤东沿海诸河 | 广东 | 黄江 | 公平 | 04-2508:00 | 12.99 | 0.08 | 粤东沿海诸河 | 广东 | 大液河 | 黄山洞 | 04-2508:00 | 45.87 | 0.15 | 粤东沿海诸河 | 广东 | 新西河 | 新西河 | 04-2508:00 | 33.98 | 0.03 | 珠江 | 广东 | 大隆洞河 | 大隆洞 | 04-2508:00 | 24.73 | 0.05 | 鉴江 | 广东 | 小水河 | 高城 | 04-2508:00 | 130.27 | 0.01 | 鉴江 | 广东 | 六雅河 | 尚文 | 04-2508:00 | 103.12 | 0.02 | 鉴江 | 广东 | 大井河 | 良德水库(大坝) | 04-25 08:00 | 80.27 | -0.05 | 鉴江 | 广东 | 庙背水 | 罗坑 | 04-2508:00 | 107.69 | 0.07 | 鉴江 | 广东 | 袂花江 | 黄沙 | 04-2508:00 | 112.64 | -0.2 | 粤西沿海诸河 | 广东 | 东运河 | 西湖 | 04-2508:00 | 12.95 | 粤西沿海诸河 | 广东 | 龙门河 | 龙门 | 04-25 08:00 | 54.16 | -0.01 | 粤西沿海诸河 | 广东 | 大水桥河 | 大水桥 | 04-2508:00 | 55.36 | 0.04 | 粤西沿海诸河 | 广东 | 九洲江 | 鹤地水库（大坝） | 04-25 08:00 | 36.05 | -0.05 | 粤西沿海诸河 | 广东 | 武陵河 | 武陵 | 04-2508:00 | 35.04 | -0.04 | 粤西沿海诸河 | 广东 | 沙铲河 | 岭背下 | 04-2508:00 | 39.62 | -0.01 | 粤西沿海诸河 | 广东 | 沙铲河 | 仙人域 | 04-2508:00 | 35.24 | -0.06 | 珠江 | 广东 | 漠阳江 | 北河 | 04-25 08:00 | 83.95 | 0.01 | 珠江 | 广东 | 那龙河 | 东湖 | 04-2508:00 | 26.71 | 0.05 | 珠江 | 广东 | 洋边河 | 茅 | 04-25 08:00 | 25.41 | 0.05 | 珠江 | 广东 | 儒洞河 | 陂底 | 04-2508:00 | 35.57 | 0.01 | 南渡江 | 海南 | 南渡江 | 松涛水库 (南丰） | 04-25 08:00 | 184.39 | 0.03 | 万泉河 | 海南 | 万泉河 | 牛路岭水库 | 04-2408:00 | 92.54 | -0.17 | 太阳河 | 海南 | 太阳河 | 万宁水库 (大坝） | 04-2408:00 | 19.14 | 藤桥河 | 海南 | 藤桥西河 | 赤田水库 | 04-2408:00 | 20.7 | -0.04 | 三亚河 | 海南 | 三亚河 | 福万水库 | 04-24 08:00 | 118.64
2026-04-25,2026-04-24,2026-04-24 20:01:13,3,2288,33429,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_003.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_003.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_003.txt,兰亚河 | 海南 | 三亚河 | 半岭水库 | 04-2408:00 | 47.47 | -0.04 | 三亚河 | 海南 | 三亚河 | 水源池水库 | 04-2408:00 | 40.39 | 0.07 | 宁远河 | 海南 | 宁远河 | 抱古水库 | 04-2408:00 | 45.57 | -0.03 | 宁远河 | 海南 | 宁远河 | 大隆水库 | 04-2408:00 | 52.3 | -0.1 | 望楼河 | 海南 | 望楼河 | 长茅水库 | 04-2408:00 | 153.3 | -0.05 | 望楼河 | 海南 | 望楼河 | 石门水库 | 04-2408:00 | 38.71 | -0.15 | 罗带河 | 海南 | 罗带河 | 高坡岭水库 | 04-2408:00 | 27.34 | -0.05 | 昌化江 | 海南 | 昌化江 | 大广坝水库 | 04-2408:00 | 123.15 | -0.09 | 昌化江 | 海南 | 石碌河 | 石碌水库 | 04-2408:00 | 120.93 | -0.08 | 浙闽台河流 | 浙江 | 剡江 | 亭下水库 | 04-2508:00 | 65.76 | 0.06 | 淮河 | 山东 | 北沙河 | 马河水库 | 04-2108:00 | 107.07 | 淮河 | 山东 | 西河 | 周村水库 | 04-2108:00 | 123.41 | 淮河 | 河南 | 汝河 | 宿鸭湖 | 04-2508:00 | 52.22 | 0.02 | 内陆河 | 甘肃 | 大堵马河 | 瓦房城水库 | 04-2508:00 | 2383.56 | -0.29 | 海河 | 河北 | 滏阳河 | 东武仕水库（坝上） | 04-2508:00 | 106.86 | 海河 | 河南 | 石门河 | 石门水库 | 04-2108:00 | 301.49 | 海河 | 河南 | 沧河 | 塔岗 | 04-2108:00 | 175.13 | 海河 | 河南 | 安阳河 | 彰武 | 04-2108:00 | 127.97 | 黄河 | 青海 | 大南川河 | 大南川 | 04-2108:00 | 2621.9 | 松花江流域 | 吉林 | 松花江吉林段 | 白山 | 04-2508:00 | 404.03 | -0.1 | 黑龙江流域 | 黑龙江 | 嫩江 | 尼尔基坝上 | 04-2508:00 | 213.21 | -0.02 | 黑龙江流域 | 内蒙古 | 洮儿河 | 察尔森上 | 04-25 08:00 | 358.64 | -0.03 | 嫩江 | 吉林 | 洮儿河 | 月亮湖 | 04-2108:00 | 130.89 | 辽河 | 吉林 | 东辽河 | 二龙山 | 04-21 08:00 | 220.7 | 辽河 | 辽宁 | 柴河 | 柴河水库 | 04-2408:00 | 103.72 | -0.02
2026-04-25,2026-04-24,2026-04-24 20:01:13,4,3051,32624,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_004.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_004.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_004.txt,辽河 | 辽宁 | 清河 | 清河水库 | 04-2408:00 | 130.99 | 辽河 | 辽宁 | 柳河 | 闹德海 | 04-2508:00 | 179.53 | -0.57 | 辽河 | 辽宁 | 浑河 | 大伙房水库 | 04-25 08:00 | 123.57 | -0.04 | 辽河 | 辽宁 | 太子河 | 观音阁水库 | 04-2508:00 | 251.25 | -0.05 | 辽河 | 辽宁 | 太子河 | 窝水库 | 04-2508:00 | 92.18 | 0.15 | 海河流域 | 海委 | 滦河 | 潘家口 | 04-2508:00 | 221.69 | -0.14 | 海河流域 | 海委 | 滦河 | 大黑汀 | 04-2108:00 | 130.61 | -0.08 | 海河 | 河北 | 青龙河 | 桃林口水库 | 04-2508:00 | 135.28 | -0.12 | 海河 | 河北 | 白洋淀 | 新安 | 07-1008:00 | 8.41 | 0.01 | 海河 | 河北 | 白洋淀 | 端村 | 07-1008:00 | 8.23 | -0.01 | 海河 | 河北 | 白洋淀 | 王家寨 | 07-10 08:00 | 7.25 | -0.01 | 海河 | 北京 | 白河 | 密云白河坝上 | 04-2508:00 | 152.5 | -0.03 | 海河 | 北京 | 永定河 | 官厅水库 | 04-2508:00 | 476.71 | -0.02 | 海河 | 河北 | 白洋淀 | 十方院（白）（堰上） | 04-2508:00 | 8.36 | -0.02 | 海河 | 河北 | 滹沱河 | 岗南水库（坝上） | 04-2508:00 | 195.6 | -0.11 | 海河 | 河北 | 滹沱河 | 黄壁庄水库(坝上） | 04-2508:00 | 111.02 | -0.13 | 海河流域 | 海委 | 漳河 | 岳城水库 (坝上) | 04-2508:00 | 142.84 | -0.04 | 黄河 | 河南 | 黄河 | 小浪底水库 | 04-2508:00 | 260.56 | -0.1 | 淮河 | 安徽 | 淠东干渠 | 安丰塘 | 04-2508:00 | 29.2 | 淮河 | 河南 | 浉河 | 南湾 | 04-2508:00 | 98.54 | -0.01 | 淮河 | 河南 | 汝河 | 板桥 | 04-2508:00 | 110.89 | -0.01 | 淮河 | 河南 | 灌河 | 鲇鱼山 | 04-2508:00 | 102.1 | -0.05 | 淮河 | 河南 | 沙河 | 昭平台 | 04-2508:00 | 165.09 | 0.02 | 淮河 | 河南 | 沙河 | 白山 | 04-2508:00 | 100.04 | 0.01 | 淮河 | 江苏 | 洪泽湖 | 洪泽湖 | 04-25 08:00 | 13.35 | -0.04
2026-04-25,2026-04-24,2026-04-24 20:01:13,5,3813,31767,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_005.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_005.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_005.txt,淮河 | 江苏 | 骆马湖 | 骆马湖水库 | 04-2508:00 | 22.94 | -0.01 | 淮河 | 江苏 | 新术河 | 石梁河水库 | 04-2508:00 | 23.91 | 0.01 | 长江 | 湖北 | 长江 | 三峡 | 04-2508:00 | 164.99 | -0.14 | 长江 | 湖北 | 南河 | 寺坪 | 04-2508:00 | 308.74 | 0.02 | 长江 | 湖北 | 粉青河 | 马桥 | 04-2508:00 | 478.08 | -0.19 | 长江 | 湖北 | 黑清河 | 黑清河 | 04-2508:00 | 81.05 | -0.01 | 长江 | 湖南 | 资水 | 柘溪 | 04-2508:00 | 164.49 | -0.54 | 长江 | 湖南 | 沅水 | 五强溪 | 04-2508:00 | 102.58 | -3.14 | 长江 | 湖南 | 酉水 | 凤滩 | 04-2508:00 | 199.81 | -0.47 | 长江 | 湖南 | 溇水 | 江亚 | 04-2508:00 | 218.71 | -0.27 | 长江 | 湖北 | 富水 | 富水 | 04-2508:00 | 51.59 | -0.01 | 长江 | 湖北 | 浠水 | 白莲河 | 04-2508:00 | 98.45 | -0.03 | 长江 | 湖北 | 陆水 | 陆水水库 | 04-2508:00 | 50.68 | -0.11 | 长江 | 陕西 | 汉江 | 石泉 | 04-2408:00 | 406.03 | 0.36 | 长江 | 陕西 | 汉江 | 安康库 | 04-2508:00 | 314.44 | -0.06 | 长江 | 湖北 | 汉江 | 丹江口水库 | 04-2508:00 | 161.36 | 长江流域 | 江西 | 赣江 | 万安水库 | 04-2508:00 | 89.24 | 0.55 | 长江流域 | 江西 | 抚河 | 廖坊 | 04-25 08:00 | 61.44 | 0.04 | 长江 | 江西 | 修河 | 柘林 | 04-2508:00 | 61.1 | -0.08 | 内陆 | 青海 | 巴音河 | 黑石山 | 04-2108:00 | 3018.31 | 内陆河 | 青海 | 雪水河 | 温泉 | 04-2508:00 | 3953.79 | 内陆河 | 甘肃 | 疏勒河 | 双塔堡水库 | (坝上) | 04-2508:00 | 1329.85 | -0.02 | 内陆河 | 甘肃 | 党河 | 党河水库（坝上） | 04-2508:00 | 1426.92 | 内陆河 | 甘肃 | 马营河 | 李桥水库 (坝上） | 04-2508:00 | 2175.38 | -0.03 | 内陆河 | 甘肃 | 洪水河 | 双树寺水库 | 04-2508:00 | 2476.61 | -0.23
2026-04-25,2026-04-24,2026-04-24 20:01:13,6,4576,30944,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_006.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_006.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_006.txt,内陆河 | 甘萧 | 讨赖河 | 鸳鸯池水库 | （项上） | 04-2508:00 | 1320.69 | 0.03 | 内陆河 | 甘肃 | 石羊河 | 红崖山水库（坝上） | 04-2508:00 | 1482.08 | -0.04 | 闽江 | 福建 | 闽江 | 水口水库 | 04-2508:00 | 60.44 | 0.18 | 海河 | 河北 | 伊逊河 | 庙宫水库 | 04-2108:00 | 760.25 | 海河 | 河北 | 洋河 | 洋河水库 | 04-2508:00 | 55.15 | 海河 | 河北 | 陡河 | 陡河水库（坝上） | 04-2508:00 | 30.19 | 0.01 | 海河 | 天津 | 潮白新河 | 黄白桥上 | 04-25 08:00 | 5.3 | 0.01 | 海河 | 天津 | 潮白新河 | 宁车沽上 | 04-2508:00 | 1.75 | -0.15 | 海河 | 河北 | 白河 | 云州水库 (坝上) | 04-25 08:00 | 1028.02 | 0.06 | 海河 | 北京 | 白河 | 白河堡 | 04-2508:00 | 592.46 | -0.17 | 海河 | 北京 | 忙牛河 | 半城子水库 | 04-2508:00 | 252.57 | 0.01 | 海河 | 北京 | 安达木河 | 遥桥峪水库 | 04-2508:00 | 455.9 | -0.07 | 海河 | 北京 | 红门川 | 沙厂水库 | 04-2508:00 | 157.62 | -0.19 | 海河 | 北京 | 怀河 | 怀柔水库 | 04-2508:00 | 58.49 | 海河 | 北京 | 雁栖河 | 北台上水库 | 04-2508:00 | 85.29 | 海河 | 北京 | 沙河 | 大水峪水库 | 04-2508:00 | 170.05 | -0.11 | 海河 | 北京 | 泃河 | 海子水库 | 04-2508:00 | 108.53 | 海河 | 北京 | 泃河 | 黄松峪水库 | 04-2508:00 | 199.12 | -0.02 | 海河 | 北京 | 泃河 | 西峪水库 | 04-2508:00 | 213.15 | 海河 | 天津 | 州河 | 于桥坝上 | 04-2508:00 | 19.98 | 0.03 | 海河 | 河北 | 还乡河 | 邱庄水库（坝上） | 04-2508:00 | 63.91 | -0.26 | 海河 | 北京 | 温榆河 | 十三陵水库 | 04-2508:00 | 90.84 | 0.04 | 海河 | 北京 | 东沙河 | 十三陵水库上池 | 04-2508:00 | 538.2 | -0.44 | 海河 | 北京 | 温榆河 | 桃峪口水库 | 04-2508:00 | 65.19 | -0.03 | 海河 | 北京 | 小清河 | 大宁水库 | 04-25 08:00 | 50.2 | -0.1
2026-04-25,2026-04-24,2026-04-24 20:01:13,7,5338,30087,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_007.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_007.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_007.txt,海河 | 山西 | 桑干河 | 册田 | 04-2508:00 | 953.41 | 海河 | 北京 | 清水河 | 斋堂水库 | 04-2508:00 | 452.81 | 0.02 | 海河 | 河北 | 中易水 | 安格庄水库 | 04-2508:00 | 154.26 | 0.04 | 海河 | 河北 | 北易水 | 旺隆 | 04-2508:00 | 129.8 | 0.01 | 海河 | 河北 | 马头沟 | 马头 | 04-2508:00 | 138.19 | 海河 | 河北 | 垒子河 | 西累子 | 04-25 08:00 | 62.37 | 海河 | 北京 | 刺猬河 | 崇青水库 | 04-2508:00 | 67.87 | 海河 | 河北 | 磁河 | 横山岭水库 （坝上） | 04-2508:00 | 231.37 | -0.1 | 海河 | 河北 | 沙河 | 王快水库 | 04-2508:00 | 192.79 | 0.01 | 海河 | 河北 | 郜河 | 口头水库 | 04-2508:00 | 199.48 | 海河 | 河北 | 唐河 | 西大洋水库 | 04-2508:00 | 133.45 | -0.01 | 海河 | 河北 | 界河 | 龙潭 | 04-2508:00 | 438.22 | -0.02 | 海河 | 河北 | 漕河 | 龙门水库 | 04-2508:00 | 121.2 | -0.07 | 海河 | 河北 | 沙河 | 野沟门水库 | 01-0108:00 | 374.16 | 海河 | 河北 | 沙河 | 朱庄水库 | 04-2508:00 | 240.14 | -0.18 | 海河 | 河北 | 泜河 | 临城水库 | 04-2508:00 | 119.11 | -0.05 | 海河 | 山西 | 松溪河 | 郭庄 | 04-2108:00 | 929.09 | 海河 | 天津 | 团泊洼 | 团泊洼水库 | 04-2108:00 | 1.78 | 海河 | 河南 | 卫河 | 宝泉 | 04-2108:00 | 255.45 | 一- | 海河 | 河南 | 沧河 | 狮豹头 | 04-2108:00 | 298.25 | 海河 | 河南 | 浙河 | 弓上 | 06-1008:00 | 482.12 | -0.73 | 海河 | 河南 | 汤河 | 汤河 | 04-21 08:00 | 111.69 | 海河 | 河南 | 通河 | 琵琶寺 | 04-21 08:00 | 114.32 | 海河 | 河南 | 安阳河 | 小南海 | 04-2508:00 | 162.79 | -0.03 | 海河 | 河南 | 粉红江 | 双泉 | 04-2108:00 | 140.92
2026-04-25,2026-04-24,2026-04-24 20:01:13,8,6101,29282,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_008.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_008.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_008.txt,海河 | 河南 | 露水河 | 南谷洞 | 04-2108:00 | 527.98 | 海河 | 山西 | 浊漳河南源 | 漳泽水库 | 04-2108:00 | 901.52 | 海河 | 山西 | 浊漳河北源 | 关河水库 | 04-2108:00 | 991.24 | 海河 | 山西 | 清漳西源 | 石匣 | 04-2108:00 | 1141.77 | 黄河 | 青海 | 黄河 | 龙羊峡 | 04-2508:00 | 2582.58 | -0.04 | 黄河 | 甘肃 | 黄河 | 刘家峡水库 | 04-2508:00 | 1732.23 | -0.19 | 黄河 | 宁夏 | 黄河 | 青铜峡水库 | 04-1908:00 | 1156 | 黄河 | 山西 | 黄河 | 万家寨上 | 04-2508:00 | 975.46 | -0.48 | 黄河 | 山西 | 黄河 | 天桥上 | 04-0108:00 | 833 | 黄河 | 河南 | 黄河 | 史家滩 | 04-2508:00 | 317.07 | 0.11 | 黄河 | 青海 | 巴燕河 | 东大滩 | 04-2508:00 | 2982.43 | -0.02 | 黄河 | 陕西 | 杏子河 | 王瑶 | 04-2108:00 | 1179.16 | 黄河 | 陕西 | 西芦河 | 猪头山 | 11–01 08:00 | 1426 | 黄河 | 陕西 | 芦河 | 河口庙 | 04-2108:00 | 1147 | 黄河 | 陕西 | 榆溪河 | 尤家 | 04-24 08:00 | 1093.59 | 0.02 | 黄河 | 陕西 | 居水 | 薛峰 | 04-2208:00 | 605.32 | 0.08 | 黄河 | 河南 | 宏农涧河 | 窄口 | 04-2508:00 | 637.12 | -0.06 | 黄河 |  | 汾河 | 汾河水库 | 04-2508:00 | 1123.18 | -0.06 | 黄河 | 山西 | 文峪河 | 文峪河水库 | 04-2108:00 | 832.07 | 黄河 | 陕西 | 千河 | 冯家山 | 04-2408:00 | 708.24 | 黄河 | 陕西 | 漆水河 | 羊毛湾 | 04-2208:00 | 637.13 | 0.12 | 黄河 | 陕西 | 黑河 | 金盆 | 04-2508:00 | 585.53 | 0.07 | 黄河 | 陕西 | 石砭峪 | 石砭峪 | 04-25 08:00 | 724.71 | 0.34 | 黄河 | 陕西 | 沮河 | 桃曲坡 | 04-2208:00 | 784.48 | 0.2 | 黄河 | 陕西 | 沈河 | 沈河 | 04-2208:00 | 400.25 | -0.03
2026-04-25,2026-04-24,2026-04-24 20:01:13,9,6863,28442,820,output_mwr_ocr/2026-04-25/screens/2026-04-25_20260424_200113_screen_009.png,output_mwr_ocr/2026-04-25/ocr_json/2026-04-25_20260424_200113_screen_009.json,output_mwr_ocr/2026-04-25/ocr_txt/2026-04-25_20260424_200113_screen_009.txt,黄河 | 河南 | 枯河 | 唐岗 | 04-2108:00 | 117.48 | 黄河 | 河南 | 漭河 | 白墙 | 04-2108:00 | 125.24 | 黄河 | 山东 | 东平湖 | 东平湖老湖 | 04-2508:00 | 41.19 | 0.02 | 黄河 | 山东 | 瀛汶河 | 雪野水库 | 04-2108:00 | 231.91 | 黄河 | 山东 | 石汶河 | 黄前水库 | 04-2108:00 | 137.43 | 黄河 | 山东 | 大汶河南支 | 东周水库 | 04-2108:00 | 227.76 | 黄河 | 山东 | 光明河 | 光明水库 | 04-2108:00 | 87.81 | 黄河 | 河南 | 伊河 | 陆浑坝上 | 04-2508:00 | 316.93 | -0.05 | 黄河 | 河南 | 焦家川 | 青沟 | 04-2108:00 | 609.54 | 黄河 | 河南 | 刘涧河 | 陶花店 | 04-2108:00 | 131.71 | 黄河 | 河南 | 洛河 | 故县水库 | 04-2508:00 | 521.45 | 0.14 | 黄河 | 河南 | 甘水河 | 范店 | 04-2108:00 | 325.85 | 黄河 | 陕西 | 南洛河 | 李村 | 10-2408:00 | 1035.36 | 黄河 | 河南 | 陈宅河 | 寺河 | 04-2108:00 | 401.37 | 黄河 | 河南 | 丹河 | 青天河 | 04-2108:00 | 353.31 | 淮河 | 山东 | 淄河 | 太河水库 | 04-2508:00 | 232.1 | -0.03 | 淮河 | 山东 | 弥河 | 冶源水库 | 04-2108:00 | 135.91 | 淮河 | 山东 | 白浪河 | 白浪河水库 | 04-2108:00 | 57.16 | 淮河 | 山东 | 潍河 | 墙齐水库（西库） | 04-2108:00 | 98.11 | 淮河 | 山东 | 汶河 | 高崖水库 | 04-2108:00 | 152.24 | 淮河 | 山东 | 大沽河 | 产芝水库 | 04-2108:00 | 71.93 | 淮河 | 山东 | 猪洞河 | 尹府水库 | 04-2108:00 | 78.4 | 淮河 | 山东 | 白沙河 | 崂山水库 | 04-2108:00 | 48.73 | 淮河 | 山东 | 清洋河 | 门楼水库 | 04-21 08:00 | 28.3 | 淮河 | 山东 | 东母猪河 | 郭格庄水库 | 04-2108:00 | 80.87
